,date,temp,sensedTemp,cover,windDirection,windSpeed,maxWindSpeed,cloudy%,rain,humidity%,snow
76,2021-11-25 08:00:00,-1.0,-5.0,Pochmurno,SSE,13,17.0,95.0,0.0,97.0,
77,2021-11-25 09:00:00,0.0,-4.0,Pochmurno,SSE,15,20.0,95.0,0.0,84.0,
78,2021-11-25 10:00:00,2.0,-3.0,Pochmurno,SSE,17,22.0,95.0,0.0,74.0,
79,2021-11-25 11:00:00,3.0,-2.0,Pochmurno,S,18,24.0,95.0,0.0,63.0,
80,2021-11-25 12:00:00,4.0,0.0,Pochmurno,S,18,24.0,95.0,0.0,57.0,
81,2021-11-25 13:00:00,5.0,1.0,Pochmurno,S,18,24.0,95.0,0.0,64.0,
82,2021-11-25 14:00:00,6.0,3.0,Pochmurno,SSW,15,22.0,95.0,0.0,59.0,
83,2021-11-25 15:00:00,5.0,3.0,Pochmurno,SSW,9,18.0,95.0,0.0,63.0,
84,2021-11-25 16:00:00,3.0,3.0,Pochmurno,SSW,7,13.0,100.0,0.0,70.0,
85,2021-11-25 17:00:00,3.0,2.0,Pochmurno,SSW,7,11.0,99.0,0.0,72.0,
86,2021-11-25 18:00:00,2.0,1.0,Pochmurno,SW,9,13.0,99.0,0.0,74.0,
87,2021-11-25 19:00:00,2.0,0.0,Pochmurno,SW,11,13.0,100.0,0.0,72.0,
88,2021-11-25 20:00:00,2.0,0.0,Pochmurno,SW,9,13.0,99.0,0.0,71.0,
89,2021-11-25 21:00:00,1.0,-1.0,Pochmurno,WSW,9,13.0,98.0,0.0,71.0,
90,2021-11-25 22:00:00,1.0,-1.0,Pochmurno,WSW,9,13.0,98.0,0.0,72.0,
91,2021-11-25 23:00:00,0.0,-2.0,Pochmurno,WSW,9,13.0,96.0,0.0,78.0,
92,2021-11-26 00:00:00,0.0,-2.0,Pochmurno,WSW,9,13.0,93.0,0.0,86.0,
93,2021-11-26 01:00:00,-1.0,-3.0,Pochmurno,WSW,9,13.0,91.0,0.0,94.0,
94,2021-11-26 02:00:00,-1.0,-3.0,Pochmurno,SW,9,13.0,93.0,0.0,97.0,
95,2021-11-26 03:00:00,-1.0,-3.0,Pochmurno,SW,9,13.0,95.0,0.0,98.0,
96,2021-11-26 04:00:00,-1.0,-3.0,Pochmurno,SW,9,13.0,97.0,0.0,99.0,
97,2021-11-26 05:00:00,-1.0,-3.0,Pochmurno,SW,9,11.0,97.0,0.0,99.0,
98,2021-11-26 06:00:00,-2.0,-3.0,Pochmurno,SW,7,11.0,96.0,0.0,100.0,
99,2021-11-26 07:00:00,-1.0,-2.0,Pochmurno,SW,7,11.0,95.0,0.0,99.0,
100,2021-11-26 08:00:00,-1.0,-2.0,Pochmurno,SW,7,11.0,96.0,0.0,98.0,
101,2021-11-26 09:00:00,0.0,-2.0,Pochmurno,SW,9,11.0,98.0,0.0,93.0,
102,2021-11-26 10:00:00,0.0,-1.0,Pochmurno,SW,9,13.0,100.0,0.0,87.0,
103,2021-11-26 11:00:00,1.0,-1.0,Pochmurno,WSW,11,15.0,100.0,0.0,83.0,
104,2021-11-26 12:00:00,2.0,-1.0,Pochmurno,WSW,11,15.0,100.0,0.0,79.0,
105,2021-11-26 13:00:00,2.0,-1.0,Pochmurno,W,13,17.0,100.0,0.0,78.0,
106,2021-11-26 14:00:00,3.0,0.0,Pochmurno,WSW,11,17.0,100.0,0.0,74.0,
107,2021-11-26 15:00:00,2.0,0.0,Pochmurno,WSW,9,15.0,100.0,0.0,80.0,
108,2021-11-26 16:00:00,2.0,1.0,Pochmurno,WSW,9,13.0,100.0,0.0,83.0,
109,2021-11-26 17:00:00,2.0,1.0,Pochmurno,WSW,9,11.0,100.0,0.0,87.0,
110,2021-11-26 18:00:00,2.0,0.0,Pochmurno,WSW,9,13.0,100.0,0.0,86.0,
111,2021-11-26 19:00:00,2.0,0.0,Pochmurno,WSW,9,13.0,100.0,0.0,86.0,
112,2021-11-26 20:00:00,2.0,0.0,Pochmurno,WSW,9,13.0,100.0,0.0,87.0,
113,2021-11-26 21:00:00,2.0,-1.0,Pochmurno,WSW,11,13.0,100.0,0.0,88.0,
114,2021-11-26 22:00:00,2.0,-2.0,Pochmurno,WSW,11,15.0,100.0,0.0,88.0,
115,2021-11-26 23:00:00,2.0,-3.0,Deszcz i śnieg,WSW,11,15.0,100.0,0.3,89.0,0.51
116,2021-11-27 00:00:00,2.0,-3.0,Śnieg,WSW,13,17.0,100.0,0.0,87.0,0.51
117,2021-11-27 01:00:00,2.0,-3.0,Śnieg,WSW,13,17.0,100.0,0.0,87.0,0.43
118,2021-11-27 02:00:00,2.0,-2.0,Pochmurno,WSW,13,17.0,99.0,0.0,87.0,
119,2021-11-27 03:00:00,2.0,-2.0,Pochmurno,WSW,13,17.0,99.0,0.0,86.0,
